4314;C e J Eventos;4119-2524;
4315;Ananás Potes Gourmet;96771-1094;
4316;Barber Shop Sr. Jose;96434-0031;
4317;Fundacao Logosofica;2710-6125;
4318;Andrea Ana Ferreira;99618-0153;
4319;Temakeria e Cia;96437-2025;
4320;Parme Barra;3154-9767;
4321;Boteco do Brandao;98442-6162;
4323;Ronaldo Correa de Lima Antonio Filho;21 96972-0147;
4324;Mega Pan Confeitaria;2622-2497;
4325;Dom Barcelos;21 2502-4730;
4326;Restaurante Bico Fino;22 3861-4178;
4327;Mamma Mia Mamma Tua;22 98174-1169;
4328;Brasfrut;3890-4480;
4329;Luciano de Paula Linhares;21 96467-6393;
4330;Felipe Roberto Cunha Soares;21 98886-2910;
4331;Chopperia Bomar;98780-9003;
4332;De Borest Gastrobar ;97626-0649;
4333;Buffet Jk;99748-8258;
4334;Mazinho Embaixadores;2607-5546;
4335;Le Vigan Comercio;22 2623-2723;
4336;Casa do Mario;97919-8031;
4337;Sancho;22 3083-0880;
4338;Pinguim Lanches;(21) 2649-2704;
4340;Delicias Caseiras de Modelo;2632-3126;
4341;E.G.A;97009-9530;
4342;Paladar Grill;96847-5543;
4343;Chef Marcio Joaquim;2617-6233;
4344;Tio Dorp;22 99916-5018;
4345;Canastra Bar Ipanema;3361-1425;
4346;Geruza;2721-4910;
4347;Garden Brasa Pechincha;3597-6090;
4348;Buffet Araujo;3706-1272;
4349;Carlos Augusto Cunha Gravina;2720-5306;
4350;MK Crepes e Refeições ;3719-6704;
4351;Restaurante da Ju;(22) 2623-5438;
4352;Youburger Belo Horizonte;(31) 7166-0039;
4353;Buffet Luci Bastos;2645-5748;
4354;Efraim Restaurante e Pizzaria;022 2653-1181;
4355;Luciano Vendedor;96474-7401;
4356;Assembleia de Deus Missao Brasil;99664-0921;
4357;Dona Florinda;21 3285-4000;
4358;Bar M.Ms;3119-0014;
4359;Pensao Bom de Garfo;96973-7376;
4360;Rota RJ 65;98844-8722;
4361;Pimenta Gourmet;98884-8746;
4362;Gloria Cafe e Bar;2263-4423;
4363;Nacao Boteco;97172-3112;
4364;Pizzaria Pinheiro;98303-3932;
4366;Comida Mineira Sao Jose do Imbassai;9 9086-5707;
4367;AAFBB;3861-0700;
4368;Jaqueline Neri da Silva;97630-2587;
4369;Palmira Fernandes da Costa;99951-9064;
4370;Eliane Bezerra do Nascimento;96767-8586;
4371;Village Pendotiba;98721-4517;
4372;Solarium Espaco Casa Bonita;97385-8782;
4373;Tempero da Rita;97689-2385;
4374;Lolo Festas e Descartaveis;98824-3285;
4375;OAF;2614-1759;
4376;Roberta França dos Santos;99576-0724;
4377;Cafe Portenho;22 2623-0974;
4378;Canastra Rose Botafogo;99061-8080;
4379;Marvyn Siqueira Rodrigues da Silva;994313163;
4380;Bico Doce;3172-1151;
4381;Caminho dos Sabores;98857-6446;
4382;Cantinho do Sabor;3729-2779;
4383;Ideia Vital Comercio e Representacoes;3860-5293;
4384;La Barca Lanchonete ( Grill do Valle);2659-0458;
4385;Boulevard Bar e Restaurante;(22) 2643-5149;
4386;Vitaly;3587-1460;
4387;Buenos Buffet e Cerimonial;21 98458-2534;
4388;Parme Meier;2583-9291;
4389;Parme Penha;3301-9006;
4390;Sunshine Bistro;97214-0462;
4391;Terrenos Bar e Restaurante;98628-2112;
4392;No Grau;22 99972-6090;
4393;Pizza do Vini Artesanal;2628-1181;
4394;Porto Cafe Icarai;2710-5416;
4395;Marimax;99742-2191;
4396;Escola Municipal Professora Maria Ana Moreira;2635-1100;
4397;Paula de Sa Muniz;98124-9879;
4398;Alex Ferreira de Souza Costa;99730-7359;
4399;Doce de Leite;3705-3385;
4400;Casa Mix;3710-7822;
4401;Bar do Peixe da 70;96444-6741;
4402;Rafaela de Souza Santos;98135-2077;
4403;Casa de Apoio a Vida Nova Alianca;2635-0040;
4404;Amarelinho da Central;97207-6957;
4405;Fabrica de Paes;2747-2328;
4406;ADM Carioca Beer Pub;3856-6474;
4407;Ferradura Resort Buzios;22 2623-6228;
4408;Wlenet;3613-5666;
4409;Tiasu;2694-0421;
4410;Patricia Vieira dos Santos Modica;99403-5545;
4411;Vivamais;2611-6464;
4413;Palco Salvatori ;98749-0661;
4415;Primeira Igreja Batista Em Marica;2637-3606;
4416;Forneria Zambujeiro;3713-3018;
4417;Leandro da Wle Net;98523-2653;
4418;Yle Asi Ya Lomi Tobe;994065081;
4419;Dio Restaurante;96411-2237;
4420;Esquina do Chopp;98572-3505;
4421;Reinaldo Jorge;022 2031-1302;
4422;Pousada Pedra da Laguna;22 2623-1965;
4423;Efeito Solucoes Integradas;3119-7842;
4424;Larissa Louback Bueno;98458-2534;
4425;Parada do Lanche;99364-3125;
4426;Polaris Itaborai;21 3785-8745;
4427;Rodrigues Festas;99240-0120;
4429;Point do Acai;99713-2408;
4430;Pileque Bar e Petiscos;98144-0002;
4431;Bosque do Itapeba;99639-7530;
4432;Brownieria;96409-4912;
4433;Boteco Grande Rio Itaborai;2645-8003;
4434;Lagosta Carioca;99394-7271;
4435;Gerplan;98411-4617;
4436;Drop Burger;99942-7846;
4437;Globopar, Tv Globo, Rede Globo, Globo.com;97553-9288;
4438;Santa Pinga;96690-7138;
4439;Garota de Marica;2634-1074;
4440;Youburguer Barra;97640-1577;
4441;Restaurante e Petiscaria de Elizete ;22 2643-9026;
4442;Caroline Conceicao Mendes;2649-3507;
4443;Secretaria do Chopp;98771-1639;
4445;Passeio Center;2617-0100;
4446;Esquina dos Sabores;99582-6604;
4447;Areias de Itacoatiara;3628-4427;
4448;Freitas e Farias Comercio e Servicos;2635-1612;
4449;Papa-Aki;98552-9768;
4450;Dudu Burg e Pizzaria;4119-1314;
4451;Bola Preta ;3852-3513;
4452;Rozane Barbolsa Buffet;21413108;
4453;Pub Jardim;964430580;
4455;Hortifruti Moreira Cesar;2109-9399;
4456;Tanto Faz;98709-2120;
4457;Pensão do Eudo;2606-1180;
4458;Mini Bel;22 2653-2254;
4459;Galeto do Raimundo;22 2645-4369;
4460;Mestre David;22 2623-2981;
4461;Du Victor Artesanais;98580-2122;
4462;Carlitos Macarrao e Cia;99601-5387;
4463; Tempero da Vovó Dyrce;981525582;
4464;Belle Gourmand Buffet;2619-6558;
4466;Dom Galleto;21 96427-9600;
4467;Espaco Festa e Alegria;21 97178-5547;
4469;Artesao das Pizzas;964167757;
4470;Mirian Almeida da Silva;97040-6476;
4471;Boa Massa Delivery;3637-4112;
4472;Elinêa Quadros;98282-3460;
4473;Mangia;3079-4138;
4474;Live Buzios Restaurante;22 99936-3902;
4476;Maria Maria;97024-3556;
4477;Boteco Sushi;73 3632-1367;
4478;Recanto Caipira;97028-9527;
4479;Funcionario;3709-0814;
4481;Waffle Store;3400-7342;
4482;Fernanda Beatriz Pinheiro Ferreira;3711-5138;
4483;Mozart Tempero Especial ;2704-2601;
4484;Manoel e Joaquim;2547-8192;
4485;Skinao das Carnes;99597-7534;
4486;Sr Batata;99709-6924;
4487;B&B Boards and Burgers Hamburgueria e Ludoteca;21 4107-5709;
4488;Thamires da Gama Silva;9809-90378;
4489;Luiz Carlos Chavier Neves;2628-8760;
4490;Padaria Chef das Massas;97402-8876;
4491;Porto do Sabor ;98877-6203;
4492;Thiago Toledo Ignacio;(21) 99800-8686;
4493;Fanccioni Pizzaria;2721-8000;
4494;Adelino Martinho da Conceição;99983-2551;
4495;Mister Pizza Miguel de Frias ;;
4496;PizzaDino;9762-81604;
4497;Ana Maria Almeida Carvalho;97138-7133;
4498;A.B Argamassa Brasil;(21) 2634-9320;
4499;Pergalô;98163-8644;
4500;Sabor da Roça;97266-4843;
4501;Padaria Bom Gosto;99919-4945;
4502;Pousada Don Quijote;(22) 26231165;
4503;Camarada - Restaurante Camarao;3325-9882;
4504;Magnifica;(21) 2508-9042;
4505;Pre Night;96829-3657;
4507;Igreja Batista Central de Cachoeiras de Macacu;2649-1172;
4508;La Padarizzi II;3603-1194;
4509;Pinheiros 3;97980-4494;
4510;Veleneze Eventos;3079-9779;
4511;La na Criacao;(21) 2719-6626;
4512;Doces Portugueses Tijuca;(21) 3507-0008;
4513;Bar Maguje;99895-2032;
4514;Delica Doces;9660-4406;
4515;Hotel e Restaurante Patropi;(22) 2778-1701;
4516;Quiosque Tia Maria;(22) 3053-5032;
4517;Bar e Choperia Armazém 83;97560-8562;
4518;Moving Fitness Academia Neves;96407-1408;
4519;CSX Comercial;25445360;
4520;Hospital da Policia Militar de Niteroi;;
4521;Pastelaria Imperial;3232-5789;
4522;Marcos Mascarenhas;3492-5934;
4523;Barbearia Gladiadores;96428-1420;
4524;Bar da Leda;3605-4066;
4525;Rainha do Meyer;2596-1044;
4526;Pilograma Prime Grill;2504-1530;
4527;Gula Chic;2507-9392;
4528;Billy The Grill;2643-3435;
4529;GM Alimentos;98166-5734;
4530;Descolado Burguer e Beer;3852-1441;
4531;Fernando Araujo Torres;;
4532;Pizzaria Paulista;22 2655-2356;
4533;Bananaland Restaurante;22 02623-3049;
4534;Master Grill;9617-4231;
4535;Galpao Gourmet;2280-6649;
4536;Igreja Evangelica Congregacional de Niteroi;(21) 2628-0489;
4537;Tony'S;2263-8070;
4538;Friends Pizzaria e Choperia;9988-45016;
4539;Varandas Rio;3689-7080;
4540;Marcia Dornellas B. Monnerat;2712-0906;
4541;Fatima Silva Ramos;2614-9497;
4542;Flavia Regina Calil Fontes Schiefer;98681-0112;
4543;Josilena R Werneck Soares;98872-7486;
4544;Laelcio Araujo Pereira;21 9732-1408;
4545;Orla Copacabana Hotel;21 2525-2425;
4546;Succo;21 98182-9681;
4547;Own Eventos;21 2111-8600;
4548;Choperia Encantado;22 2764-6160;
4549;La Pizza;22 2643-1265;
4550;Kiosque do Mineiro;22 2623-1951;
4551;Quiosque Tia Maria;2643-2832;
4552;Itapao;96414-1060;
4553;Tia Ro Refeições;9702-37353;
4554;Esporte Clube Comercial;21 2635-2333;
4555;Center Grill Campo Grande;2603-2925;
4556;Mise;96416-1049;
4558;Talita Silva Proença Valadao;21 98891-6363;
4559;Karibune Nova America ;96470-6428;
4560;Eccellenza Village Mall;21 98549-2126;
4561;B e G Gourmet;2636-2583;
4562;Trade Center;2622-5108;
4563;Pizzaria Silva Ribeiro;9949-40326;
4564;Padaria e Confeitaria Santo Antonio;99152-2452;
4565;Lavanderia Guanitas;2621-3228;
4566;Che Boludo;21 3178-0609;
4567;Almoco Carioca;21 99937-7151;
4568;Romanao;21 2501-9226;
4569;Colarinho do Chopp;96415-0403;
4570;Armacao dos Buzios Pousada Design;22 2323-4664;
4571;Talitha Ribeiro Pinto;(21) 97177-0470;
4572;Doces Portugueses Botafogo;3233-3600;
4573;Barra Doces Gavea;2246-9076;
4574;Barra Doces;3206-0607;
4575;Casa da Praia;2653-3164;
4576;Adriano Percy Nascimeto;96892-4695;
4577;Adega dos Amigos;21 97925-2700;
4578;Carretao Siqueira Campos;2236-3435;
4579;Janeiro ;99916-0444;
4580;La Padarizzi São Gonçalo;8500-8044;
4581;Pit Stop ;2717-2222;
4583;Rafael Sampaio Brito;98233-0333;
4584;Fruto;21 3628-8100;
4585;Base de Fuzileiros Navais da Ilha das Flores;98196-5684;
4586;Sheraton;21 2529-1274;
4587;Oscar Bistro;21 3269-1888;
4588;Bartuga;97130-7420;
4589;Dulcelato;(22) 9992-3322;
4591;Posto Mar Azul;21 26372926;
4592;Luciano Rodrigues;21 96707-5252;
4593;Reserva Cultural Bomboniere;2717-3434;
4594;Le Canton;21 2741-4208;
4595;Charitas Gourmet;2233-9576;
4596;Salete R Guimaraes;9788-6028;
4597;Petisqueira Martinho;21 3396-6404;
4598;Jose Wilson Cunha de Araujo;3611-0074;
4599;Pão Nosso;22 99605-2240;
4600;Quiosque Cacao;21 98449-5790;
4601;Galeto Chua do Recreio;2467-7242;
4602;Maca com Aipo;2605-4805;
4603;Vira Virou Escola Brasileira da Infancia;21 2487-4733;
4604;Premier Wine;2843-0111;
4605;Fernanda C de Lemos;2616-7383;
4606;Arantes Pousada;21 2621-0042;
4607;Bar do Renato;2618-2689;
4609;Show Bar Videoke e Choperia;21 98121-5881;
4611;Majestosa Confeitaria;2462-0686;
4612;Vinicius Soares;98595-0292;
4613;Tokyo Sushi Bar;97183-6162;
4614;Artespetos;21 99796-0909;
4615;Seu Morales Restaurante e Choperia;21 99531-0039;
4616;Satoru Sushi House;22 9895-6215;
4617;Pizza Mais;98556-5520;
4618;La Brasa Espetos e Grill;97900-9635;
4619;Dom Pastel;9740-33984;
4621;Mega Grill;3405-5229;
4622;Zamak;3383-8136;
4623;SENAI;(21) 3715-9543;
4625;Hortifruti Noronha Torrezao;3611-3650;
4626;Anizio Brasil Buffet;9989-50687;
4627;Paladar Caipira;909547-9158;
4628;E N Eventos;3719-4343;
4629;Aki Se Come;98386-9761;
4630;;98884-8123;
4631;File Gourmet;2621-5558;
4632;Expansao Grill;96430-3943;
4633;Boteco Jardim Icarai;3619-6666;
4634;Paulo Rogerio Bellott Nascimento;98778-1245;
4635;Villa São Romao;22 2543-6339;
4637;Raval Olegario;2263-6388;
4638;Vogue Square Hotel;11 45712150;
4639;Myllana Ribeiro;98126-2050;
4640;Star Burger Hamburgueria Artesanal;96466-3951;
4641;Venga;2253-5880;
4643;Lucas Francis Alves;9813-60838;
4644;Karibune Itaborai;2415-8586;
4645;Johnny Brownie;(22) 99208-4774;
4646;Fina Massa Pizzas e Crepes;2710-6380;
4647;Buzios Centro Hotel;022 2623- 1418;
4648;Di Lidia Express;;
4649;Pizzaria D Alan;21 3245-4054;
4650;Boutike Gourmet;2638-7665;
4652;Porto do Sabor Ipanema;97926-6663;
4653;Nova Gelart ;2602-0145;
4654;Liane de Almeida Monteiro;96428-2880;
4655;Itaipu Meias ;2620-2021;
4656;Coltive Alimentos;3107-9777;
4657;Bruna By Bar;97687-4571;
4658;Biasibetti;3741-2172;
4659;Chique Chique Buffet;99834-0564;
4660;Maz Sushi Delivery;96438-3112;
4661;La Pizza;22 2645-4440;
4662;Sushi Rei;9995-9761;
4663;Opcoes Cozinha Industrial;(71)3473-5345;
4664;Delicias da Bella;(21) 99949-6555;
4665;Minha Casa Galetos;22 3324-3911;
4666;Hospital Ilha do Governador;2431-3163;
4667;Patropi;22 99833-0278;
4668;Escola Municipal Genesio da Costa Cotrim;3637-1362;
4670;Paulo R S  da Silva;99488-8712;
4671;Viganz;9900-6580;
4672;Cafe Hum;2233-2225;
4673;Rodrigo Kossatz;97172-3112;
4674;Silesia Dias;96965-7575;
4675;Katia Coiffeur;2612-9722;
4677;Armazem Mineiro;2710-1519;
4678;Jardim Mediterraneo;96472-3853;
4679;Maktub Marica;2518-5990;
4680;Garden Brasa Barra;2447-1182;
4681;Boteco do Gomes;22232-9842;
4682;Wanderson Cunha de Souza;2713-7876;
4683;Dist. de Bebidas do Paulinho;99923-6946;
4684;Café Pingado;99298-3035;
4685;Tia Maluca Praia; 22 2645-4783;
4686;Caio Cesar Melo Lyra;;
4687;Pilograma;2262-2761;
4688;Fatima Nadia Jarude Barros;68 99214-8017;
4689;Vo Delicia Bolos;2712-3071;
4690;Cafe e Bar Oswaldo Cruz;97520-3602;
4691;Ararate Lar de Idosos;2719-3443;
4692;O Camarao Arte e Bia;2570-3187;
4693;Lounge Oceanico;2621-0090;
4694;Restaurante e Bar Bifelandia;2624-5413;
4695;A Mineira Bacaxa;022 99924-6515;
4696;Vida Light ;3628-6499;
4697;Rio Brasa;3150-2733;
4698;Bread Peter;3843-1983;
4699;Habibs Campo Grande;96957-2347;
4700;Denanab`S ;3183-3171;
4701;Nayara de Souza Almeida;98056-2926;
4702;Gordinhos`s Restaurante;96470-5438;
4703;Senhor Capitao Bar;3005-1596;
4704;Mary Cooks Comercio de Alimentos;2622-2175;
4705;Julios Bar;96473-4907;
4706;Dicarne Hamburgueria;96415-6050;
4707;Degusbar;7314-3402;
4708;Carvalhao Alimentos;(21) 98263-1803;
4709;O Queijao Sao Pedro da Aldeia;022 99817-8074;
4710;Loja das Maquinas;99824-8321;
4711;Anna Maria;2608-0662;
4712;Pao e Etc Praia;96480-8700;
4713;381 Burger House Centro;3254-7624;
4714;Vitrinni Lounge Beer;3392-2947;
4715;Planet Cinemas;;
4716;Espeto e Cia;2709-4587;
4717;;98835-3170;
4718;Embrasa;96725-0355;
4719;O Camarao Art Bia Itaborai;(21) 3785-8602;
4720;Vivaju;3258-3670;
4721;Berriella;3628-5443;
4722;Guilherme de Jesus Fernandes;2620-1569;
4723;Imperio do Sabor;2722-1916;
4724;Resenha Chopp e Petiscos;96409-2465;
4725;Maria da Conceicao Menezes Felix;98414-3321;
4726;Bravo! Restaurante e Botequim;2632-6355;
4727;Gizele Goncalves de Felice;98879-1765;
4729;Hospital e Clinica Sao Gonçalo;21 2109-5000;
4730;D Lucia Restaurante;22 2777-4542;
4731;Picanha na Pedra do Francis;98879-1493;
4732;Chef Camarao;22 9811-8611;
4733;Jonatas Dias Mota;99598-9572;
4734;Renata de Moraes Mattos;96411-2431;
4735;HNT;9 6470-6428;
4736;Wallace Albernaz da Silva;9704-47260;
4737;Alexinox;97030-9839;
4738;Antonio Cardoso Ribeiro;99369-8282;
4739;Varandão 125;21 97263-1976;
4740;S S Food Comercio de Alimentos;9 6415-5544;
4741;Michele Freitas de Souza;(21) 99560-6714;
4742;Savour;(21) 99967-6058;
4743;C H Recanto Taquari;22 981250900;
4745;R e S Escola de Culinaria Ltda;2042-2202;
4746;A2F2 Casa de Festas ;3254-3676;
4747;O Queijão Itapeba;2637-2680;
4748;Ben Fastfood;79 9957-7757;
4749;Bar e Chopperia Armazem 83;7288-1414;
4750;Aki Ki E Pizzaria;3719-9223;
4751;Simone R do Amparo;99405-4345;
4752;Buffet Aguas de Pison;3715-0236;
4753;M M Carvalho;22 9975-1719;
4754;Hot N Tender;3251-6109;
4755;Hot N Tender;2524-7919;
4756;Distribuidora de Bebidas Venda da Cruz;3706-7293;
4757;Vagner;98570-1269;
4758;Gusto Gastronomia;99671-7932;
4759;Restaurante Uniko;(21) 3806-6334;
4760;Veg Up;3089-1344;
4762;HPA Comercio de Alimentos (ALFA CEM);3269-6730;
4763;Casarao Eventos;21 97020-0550;
4765;Mister Combo;2263-2254;
4766;Porto Frecatto;(21) 2491-8467;
4767;Barcell'us Pizzaria;96486-2861;
4769;Drink Box;9526-5206;
4770;Botequim Os Ximenes;2221-6081;
4771;Villa H Restaurante;98202-1028;
4772;Condominio Miraggio Charitas;2710-4633;
4773;Familia Miranda Paes e Lanches;21 97989-3489;
4774;Reinaldo de Oliveira Gama da Silva;21 98737-7943;
4775;Locomotiva Bar ;2637-2020;
4776;Sync Lounge e Bistro;22 99945-5241;
4777;O Forno Rio;97189-6144;
4778;Antonia Tomaz de Souza;21 98828-1853;
4779;Castro;96495-9744;
4780;Labareda BBQ;21 8181-5104;
4781;Fafelli Restaurante;2610-6625;
4782;Atacadão Top Burguer;2636-8997;
4783;Fatima Magalhaes Rangel;21 97901-7218;
4784;Aline de Souza Sarmento;21 98968-0110;
4785;Bazar Util;2619-6487;
4786;CNL;21 98141-1920;
4787;Porto do Sabor;97926-6663;
4789;Pipocou Downtown Doces;3139-4109;
4790;Golden Fruti;2702-2872;
4791;Pizzaria Don Leon;21 99404-3495;
4792;Cartel Pub;4119-6978;
4793;Destac Eventos Gastronomia;21 98501-8598;
4794;Resenha Carioca;3731-2715;
4795;Quiosque Sutil;3411-3887;
4796;Valeria Abelin Pereira;21 999141446;
4797;Padaria e Lanchonete 90;21 96472-9222;
4798;Fernanda Corrêa Maimone Borges;96909-5136;
4799;Habib's Marica ;3265-4500;
4800;Oro Restaurante;2262-0887;
4802;Pizzaria Adonai;(21) 2221-6655;
4803;Porto do Sabor Norte Shopping;(21) 3822-9384;
4804;Cozinha do Campo;21 9 6410-7050;
4805;Carioca Deutsch;9950-89445 ;
4806;IT Prime Comercio de Bolsas;99777-9030;
4807;Patricia Ribeiro Pinto;999331-1634;
4808;Funcionario;98684-3703;
4809;Botteco Oceanico;3620-0303;
4810;Ivan Eventos;2736-5116;
4811;Casa Nova Gastronomia ;9723-84899;
4812;Graviola;3150-2733;
4813;Turus Chicken & Grill;2609-4008;
4814;Mamma Jamma ;3741-6555;
4815;Porto do Sabor;(21) 97965-3615;
4816;Hortifruti Piratininga;2121-7594;
4817;Siri da Freguesia;(21) 2667-3209;
4818;Marco Aurélio Alves Sant Anna;2436-0440;
4819;Urbano;(21) 96886-0776;
4820;186 Lapa Central Hostel;(21) 2509-5201;
4821;O Petiscao;2630-1532;
4822;Hot N Tender Nova America;2583-1129;
4823;Snack Lanchonete;99975-7272;
4824;Cafe Urbano;(22) 2142-3882;
4825;Catarina Restaurante;11 5505-2865;
4826;Patricia Alves;97509-0284;
4827;Maria Auxiliadora Alves Capistrano;(21) 2720-1260;
4828;Sesc Madureira;(21) 2212-8347;
4829;Doces Portugueses Centro;(21) 3206-0607;
4830;Jones Pizzaria;98089-4478;
4831;Deck do Barriga;3741-8623;
4832;Tarja Preta;22 9991-69654;
4834;Alexandre Rodrigues Ferreira;99856-9129;
4836;Bar do Rildo;96408-1018;
4837;Hortifruti Conde Bonfim;2111-7575;
4838;Hortifruti São Francisco Xavier;21111-7575;
4839;Hortifruti Mariz e Barros;2111-7575;
4840;Office Gourmet;99816-3960;
4841;Hani;22 97402-4590;
4842;Studio 77;21 99860-1977;
4843;Kisuco Churras;21 98930-3938;
4844;Armazem do Pao;96407-1514;
4845;Boa Mesa Gourmet;(21) 4119-2701;
4846;Dourados;22338858;
4847;Dokann;3611-7822;
4849;Hot Pepper;3706-1891;
4850;Salão Mindus;2601-4956;
4851;Hot N Tender Madureira;9689-78985;
4852;Lourici Soares;9411-5999;
4853;Auto Posto Novo Garantia;21 3638-3461;
4854;Hortifruti Visconde Piraja;(21) 2111-7575;
4855;Draft Beer Bar;3741-8251;
4856;Hinata Bufê;3628-8034;
4857;Padaria Rosa de Sarom;22 997369348;
4858;Suporte 1 Distribuidora de Pecas;2702-5050;
4859;Espetaculo;;
4861;Creche Escola Luiz Antonio Mira de Souza;;
4862;Sabor Carioca II;2633-4040;
4863;Pousada Pedras Brancas;(21) 2709-2186;
4864;Cantina Costa do Sol;(21) 98136-7058;
4865;Helio Gravações;21 98645-3138;
4866;Sergio Quentinhas;99508-8272;
4867;Varejao Gonzalez;3570-1400;
4868;Luiz Egidio Braga;2616-1333;
4869;Garden Cafe;21 2239-5513;
4870;Soul Food Galeria Cafe;3858-3707;
4871;Forneria Original Botafogo;21 99826-4512;
4872;Bella Joe Cafeteria;4119-6081;
4873;Deckinho;3628-0091;
4874;Fogao Carioca;97922-8806;
4875;Italicita Delivery;97233-9827;
4876;Loja Maconica Monte Arara;2712-4085;
4877;A Leoneza;2252-6896;
4878;California Cantina;3171-1974;
4879;Libertas Point;22 99858-3939;
4880;Casarao Mix;98861-3147;
4881;Emporio Acai e Cafe;99815-5404;
4882;Restaurante Briggitte Bardoce ;3222-5156;
4883;Hot N Tender Friburgo;22 99761-9245;
4884;Posto Jardim Uba;(21) 2609-7127;
4885;Comando do 1 Distrito Naval;21 2104-6834;
4886; C.I.E.P Brizolao 307;2608-8706;
4887;Suzana da Conceicao;97510-3399;
4888;Hortifruti Vila Isabel;(21) 2569-9080;
4889;Conveniencia Imbassai;21 99872-6802;
4890;Casa Camolese;21 3514-8200;
4891;Mon Reve Cafe e Bistro;3610-2021;
4892;Bruno da Silva Batista;21 9644-12269;
4895;Espaço Vip;3706-0820;
4896;China In Box Copacabana;21 2521-9260;
4897;Armazem 106;2023-0455;
4898;Tempero da Casa;97443-0054;
4900;Hortifruti Dias da Rocha;2548-0934;
4901;Sesc Copacabana;2548-1088;
4902;Tranship;2242-4242;
4903;Jaqueline Liana Duarte;96438-5537;
4904;Escola Municipalizada Onze de Junho;99191-5360;
4905;Rildy Carioca Food;(21) 3178-4771;
4906;Forneria Original Leblon;(21) 2493-7460;
4907;Granula;(21) 99669-1889;
4908;Beer Grill;97294-3247;
4909;Xian;21 97677-5464;
4910;Hayasa;21 969845445;
4911;Pico Sanduicheria;3628-3050;
4912;Hortifruti Recreio dos Bandeirantes;2196-8060;
4913;Paulo Claudino dos Santos;21 2164-8086;
4915;Sushi Gloria;99439-9009;
4916;Embraza Pub;97047-7829;
4917;Alquimia do Trigo;(21) 2223-2279;
4918;Maggiore Locações;(21) 99380-2249;
4919;Pontual Eletrocomerciais;3751-4233;
4920;Espetto Carioca Barra;21 97471-4110;
4921;Base de Fuzileiros Navais do Rio Meriti;2189-7300;
4922;Loja de Conveniencia Manilha 1;99192-1127;
4923;Carla Rios Caffaro;99532-1377;
4924;Joana Maria da Silva Ribeiro;3637-8487;
4925;Br Mania Trevo Loja de Conveniencia;22 2673-9542;
4926;Impusmarte;3852-3582;
4928;Hot N Tender Via Brasil;2524-7319;
4930;Hortifruti Itaipu;21 2111-7575;
4931;Hortifruti Alvaro Rodrigues;2541-4486;
4932;Hortifruti Barao de Bom Retiro;2570-3998;
4933;Hortifruti Recreio dos Bandeirantes II;2111-7575;
4934;Hortifruti Barra Professor Souza Araujo;9601-8151;
4935;Fornerira Original Tijuca;9338-9828;
4936;Bar Mocamendes;2224-0835;
4937;Marcia Cristina Marinho Cardoso Costa;21 98014-4848;
4938;Fumil;21411444;
4939;Mini Mercado Martins de Neves;(21) 96557-4980;
4940;Porto do Sabor Laranjeiras;21 96543-2060;
4941;Natalino Orlando Silva;98549-8925;
4942;Marcelo Rodrigues Calcado;21 99876-9444;
4943;Sacadura Fit;9269-1362;
4944;Padaria e Confeitaria 139;2707-9300;
4945;Creche Plantando o Amanha;21 3083-1892;
4946;TRM Supply;21 3254-3319;
4947;Parada do Lanche de São Goncalo;2606-7466;
4948;Hortifruti Siqueira Campos;2548-0165;
4949;Picelli;8755-4985;
4950;Lanchonete da Cleuza;21 99612-1852;
4951;Days Inn Rio Lapa;21 2217-8511;
4952;Buffet Cravo e Canela;96494-3096;
4953;Claudia;99654-4413;
4954;Spazio Gourmet;2232-3926;
4956;Cereall Gourmet ;22 2645-3256;
4957;Tia Bia Refeição;3637-8567;
4958;Faro & Beach Club;21 99892-1990;
4959;Cocomambo Vila da Penha;21 3079-8243;
4960;Hot N Tender Rosity;4104-2327;
4961;Lapa Bistro;21 2023-1546;
4962;AAECE Professor Kopke;2255-1083;
4964;No Quintal;22 2623 7271;
4966;Monte Verde Buffet;98950-4060;
4967;Roger Crepe e Refeições;(21) 3333-2220;
4968;Prattitown  Barra;3786-1040;
4969;Verdinho Restaurante;(21) 2233-4234;
4970;Pizzaria Domenica Ipanema;98217-7220;
4971;Ponto Certo;96405-4595;
4972;Habibs Bay Marketing;2621-3595;
4973;Diz Ai;98349-3960;
4974;MFK Comercio;3976-3752;
4975;Sabor Predileto;97182-2579;
4976;Culinary Formacao;6428-6164;
4977;Guapi Gourmet;3633-1651;
4978;Mamma Jamma Tijuca Shopping;2569-8990;
4979;Own Management;(21) 97607-0979;
4981;Bar e Restaurante Larbac;(21) 97571-0670;
4982;Hot N Tender Barra;2220-0608;
4983;Carlos Eduardo Mercantil;(21) 9973-93917;
4984;Padaria Gran Rio;2232-9743;
4985;Sushi Rao;(21) 2599-4777;
4986;La Mole Icarai;(21) 2622-9075;
4987;Broto Pizzaria;3620-0071;
4988;Nutritop;2622-2497;
4990;IT FIT Culinaria Funcional;98008-4642;
4991;Oziel Pereira Barroso;2745-0749;
4992;Bazar 23 de Abril;9861-1256;
4995;Churrasquinho dos Amigos;98773-3898;
4996;Navio de Desemb de Carros de Combate Garcia D'Avila;(21) 97017-1576;
4997;Ki Sabor;(21) 2719-7339;
4998;Samuel Chame da Silva;9 8137-9989;
4999;Oliva D' Oro;3936-3100;
5000;Boutike do Peixe;995388947;
5002;Condominio Via Barra;2224-6290;
